outcome,outcome_var,outcome_descr,brand,brand_descr,strata,model,model_descr,term,estimate,conf.low,conf.high,std.error,statistic,p.value,or,or.ll,or.ul,ve,ve.ll,ve.ul
death,death_date,Any death,az,ChAdOx1,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw29+,-1.7284047191698304,-1.88746298672298,-1.5693464516166808,0.08115366854073894,-21.29792466870645,1.1866309503905505e-100,0.17756745409799946,0.15145556661462542,0.2081811943899882,0.8224325459020005,0.7918188056100118,0.8485444333853746
death,death_date,Any death,az,ChAdOx1,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw1-3,-2.1350020952653592,-2.4554367523776293,-1.814567438153089,0.1634900741237176,-13.058909580343956,5.6531709263936124e-39,0.11824434262310085,0.08582570267453053,0.16290836109307447,0.8817556573768992,0.8370916389069255,0.9141742973254695
death,death_date,Any death,az,ChAdOx1,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw4-7,-1.8031521754668551,-2.028839873608964,-1.5774644773247464,0.11514890065445309,-15.6593086448813,2.8700007604120766e-55,0.16477865748148415,0.1314879753686411,0.2064980153909634,0.8352213425185159,0.7935019846090365,0.8685120246313589
death,death_date,Any death,az,ChAdOx1,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw8-14,-1.813704050390302,-1.9860337819513347,-1.641374318829269,0.08792494807065226,-20.62786604016981,1.5431092030260438e-94,0.16304907491505277,0.13723866590200992,0.19371363497249752,0.8369509250849472,0.8062863650275025,0.86276133409799
death,death_date,Any death,az,ChAdOx1,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw15-21,-1.7477863212172362,-1.9157116715046407,-1.5798609709298317,0.08567777347542015,-20.399530126896373,1.68829960517637e-92,0.1741590492350473,0.14723701090619432,0.2060037367220118,0.8258409507649527,0.7939962632779882,0.8527629890938057
death,death_date,Any death,az,ChAdOx1,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw22-28,-1.9044771918163577,-2.0879163161200376,-1.7210380675126775,0.09359310974621195,-20.34847647418232,4.789294213244373e-92,0.14890046865988657,0.12394512940370972,0.17888036160677298,0.8510995313401134,0.821119638393227,0.8760548705962903
death,death_date,Any death,az,ChAdOx1,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw29+,-1.8919504092378334,-2.0614156927933807,-1.7224851256822864,0.0864634681515924,-21.881500357130765,3.8980649286136154e-106,0.15077744414396382,0.1272736618886396,0.17862169851353465,0.8492225558560362,0.8213783014864653,0.8727263381113604
death,death_date,Any death,az,ChAdOx1,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw1-3,-1.7731517045064615,-2.0993242785151813,-1.4469791304977417,0.16641763653900143,-10.65483046979163,1.6554601081548157e-26,0.16979699466820955,0.12253920265557816,0.23527996570527343,0.8302030053317905,0.7647200342947266,0.8774607973444218
death,death_date,Any death,az,ChAdOx1,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw4-7,-1.3936739381415586,-1.6255623292991899,-1.1617855469839273,0.1183125776732314,-11.779592377665539,4.973299267100374e-32,0.2481618963001339,0.19680097712717723,0.3129269360054104,0.751838103699866,0.6870730639945897,0.8031990228728227
death,death_date,Any death,az,ChAdOx1,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw8-14,-1.2819158267722517,-1.5329542180375697,-1.0308774355069337,0.1280831654282818,-10.008464597871301,1.399069515551947e-23,0.27750513907657764,0.21589691770920197,0.3566938473741277,0.7224948609234223,0.6433061526258723,0.7841030822907981
death,death_date,Any death,az,ChAdOx1,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw15-21,-1.2535021912035964,-1.4296273729843416,-1.0773770094228512,0.08986143784783716,-13.949278146719154,3.1780562639436286e-44,0.28550315727130443,0.23939811182946322,0.3404874507529484,0.7144968427286955,0.6595125492470516,0.7606018881705368
death,death_date,Any death,az,ChAdOx1,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw22-28,-1.4165068751960304,-1.61110587481694,-1.2219078755751207,0.09928702831066376,-14.266786903560622,3.524470909197873e-46,0.24255983053117333,0.19966668557866643,0.2946674414752635,0.7574401694688266,0.7053325585247365,0.8003333144213336
death,death_date,Any death,az,ChAdOx1,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw29+,-1.3968894167968402,-1.581353087283331,-1.2124257463103494,0.09411584699592274,-14.842233921109544,7.811082975051945e-50,0.24736521855609145,0.20569658438806443,0.2974748051035378,0.7526347814439085,0.7025251948964621,0.7943034156119355
